exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,1.0,1.0,15.0,16.0,5.604883191824398,9.955417293223107,7.4446820235755435,0.6550740393492811,0.9525614086859131,0.6131898158676824,0.5873039763620717,"[4.536418427145971, 2.740293503181341, 2.0820158023987005, 1.950314732292649, 1.7746420020021616, 1.5391247767305996, 1.4745140864331563, 1.2925395394322619]",0.11191981776496471,0.008242964099191612,0.11191981776496471,0.11191981776496471,[0],"[0.11191981776496471, 0.0014984133349438922, 0.006226605923617109, 0.0038036265932830026, 0.0010082124509270187, 0.0004320056209036467, 0.0006181408644765873, 0.0004904336531226989, 0.0004987265459457117, 0.000800416585938377, 0.0008951516765821235, 0.0006310100466872697, 0.0009291191722258322, 0.0007709421241141118, 0.0005384738199042723, 0.0008263294094294237]"
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,2.0,0.0,14.0,16.0,4.231585965841281,8.121099510983452,6.341478420735155,0.6905673277917677,0.9500645707793772,0.5864439002387221,0.556266727576086,"[4.669274674363328, 2.4322637262408344, 1.8610286995717364, 1.7419819813718929, 1.4575629689423337, 1.4298136349760926, 1.1807021205606878, 1.1490373766822433]",0.00950551443116619,0.0011996397325439927,0.0,0.0,[],"[0.00950551443116619, 0.0008286431232107279, 0.0011731159602379004, 0.0008372192795265654, 0.0005549188031048251, 0.0003717688219304785, 0.000557188065920413, 0.0006395925140444206, 0.0005023867993559065, 0.00032075597188614555, 0.000840694164610945, 0.00039584064048096303, 0.0006147810858917024, 0.0008379901527965935, 0.0006834406025725716, 0.0005303853039675359]"
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,3.0,0.0,14.0,16.0,3.8107505841301577,7.514158862864529,6.511695195728468,0.7115722509297654,0.9523938782222918,0.5677173102007625,0.537054698396924,"[4.901660086614882, 2.3848272216137585, 1.831960896314912, 1.7279371401526886, 1.4363918551891686, 1.4113143617503734, 1.1654941517679223, 1.1392850009504683]",0.014182329797485006,0.0014834240941176868,0.0,0.0,[],"[0.014182329797485006, 0.00092322060089419, 0.0012881409469915654, 0.0008125185017665437, 0.0005595264805902061, 0.00047888925033115693, 0.0006088392748664894, 0.0005458221055664352, 0.00044249381826496937, 0.00021944348385691986, 0.0007916589783763287, 0.00035850762666868167, 0.0005242229530315001, 0.0007789685567628565, 0.0006606387319844211, 0.0005595643984457212]"
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,4.0,0.0,13.0,16.0,4.359786614436855,8.830490290429879,6.7261882468505485,0.684099316231174,0.9655012040326016,0.5826673892546917,0.5620504281368388,"[4.943322179806293, 2.493588239515669, 1.8666565929450099, 1.7251232665268543, 1.561610611973963, 1.4010975911584513, 1.354215225066014, 1.2871144497073626]",0.015178595222704159,0.0014808769818915758,0.0,0.0,[],"[0.015178595222704159, 0.0009232048777882816, 0.001233828057936194, 0.0006311341404833988, 0.00017401813090353642, 0.0010504420274730056, 0.000262790362497946, 0.00025472445884706186, 0.0008940084841285425, 0.00037213821677658165, 0.0006891177207369792, 0.00031655118738887616, 0.0005669551344062593, 0.0003374583618462843, 0.0004951077548530482, 0.0003139575714950568]"
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,5.0,0.0,13.0,16.0,3.6645692885460828,7.808079520172995,6.944482501819425,0.7054781102083041,0.9669792981383862,0.563752846679055,0.5426987099594721,"[5.429544058462582, 2.398266666791015, 1.8148713478225742, 1.7134146059603175, 1.5513216731567248, 1.384910245146002, 1.3464843718091581, 1.2982624130025446]",0.013542308660048229,0.0013418322564427987,0.0,0.0,[],"[0.013542308660048229, 0.0010848057794558793, 0.0010743959872768509, 0.0005222591309634015, 0.00032295725481851293, 0.0007417069226117659, 0.00040393689530592556, 0.00019539381669988624, 0.0006704497534174306, 0.0006627122086665224, 0.0002526827661476536, 0.0002600889681537127, 0.0005143158362816226, 0.0003453910736508596, 0.0006279944059862166, 0.000247916643600311]"
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,6.0,1.0,4.0,16.0,1.2678727115357744,1.9350110132397638,14.341076596997828,0.9257208672245585,0.9593266788617104,0.33456131708921844,0.27254198350976433,"[16.77949168051718, 2.4084092732097306, 2.34824587111048, 1.8039564689316212, 1.7531275270143218, 1.5919768932738227, 1.4090925386270705, 1.3857345062865944]",0.15798534688201105,0.010509472509274868,0.15798534688201105,0.15798534688201105,[0],"[0.15798534688201105, 0.0016852527915899955, 0.0015769866582679539, 0.0009377776623021988, 0.0005307065352396428, 0.0004201151488688726, 0.00047873530501809356, 0.0006724642815820727, 0.00015996683496393254, 0.001056887936996806, 0.0005256316170721081, 0.0001995013414254009, 0.0002611205103608232, 0.0004955313445176687, 0.0005029723261973218, 0.0006625629719839566]"
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,7.0,0.0,8.0,16.0,1.707312288552054,3.3498424111817457,11.329728206612966,0.8405079092280303,0.9504486651670658,0.4484867663731475,0.3993646088125011,"[11.797145966619517, 2.5312783105139056, 2.395444554535644, 2.0280267463046453, 1.925470168643968, 1.8278945971064706, 1.6322738588799377, 1.5434557251826846]",0.007535893694304273,0.0010984243067679639,0.0,0.0,[],"[0.007535893694304273, 0.002796095511594738, 0.0004220866303058242, 0.0005470074273019467, 0.0005533902005147278, 0.0006611957375479295, 0.00046224334392910854, 0.0006347849288377494, 0.000254114945269896, 0.0009528482453559868, 0.00040855703239749125, 0.00030792402176444544, 0.00032360778559966134, 0.0005014676139274426, 0.0005249862601890661, 0.000688585529447133]"
2b,dx3,model_dx3.pt,1,3,8,4,causal,0.95,0.001,8,0.05,0,8.0,0.0,8.0,16.0,1.658891666364719,3.2070261306874466,12.015832560076735,0.8523042254609593,0.9514264516506235,0.4348507963001024,0.384312079616337,"[12.495676307537071, 2.5931378198189132, 2.415334786687197, 2.082176172735811, 1.9535409491848374, 1.907149723516577, 1.6758798693558472, 1.5913984863092887]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,0.0,3.0,3.0,4.0,1.9248156284603022,2.282236872459663,3077.780675836467,0.9999937138784909,0.999999861376893,0.002534707822369292,0.0025072138937692625,"[2457.4483926515672, 1420.8605027449378, 925.0345717471321, 2.5109586911159214, 2.2410792558355714, 2.2117202205232953, 2.006871624379878, 1.8379335687466425]",2.5605625811726975,1.2991520433844856,0.5809442825392541,5.193155525481773,"[0, 1, 2]","[2.0516486617698213, 0.5809442825392541, 2.5605625811726975, 0.003452648056169925]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,1.0,1.0,14.0,16.0,6.625778976190861,11.162119770921407,8.191865665091116,0.7191329974287404,0.9581851442716851,0.5576176513599476,0.5299688694359744,"[3.9403160168832505, 3.6767886544545823, 2.0858230774359288, 1.8447312991140359, 1.7021327671669308, 1.4638143775994856, 1.438205337318254, 1.2936598465600897]",0.1493262525644656,0.011118030527718337,0.1493262525644656,0.1493262525644656,[0],"[0.1493262525644656, 0.00491406951858663, 0.011304040917071951, 0.0009832759770843427, 0.0019089229721975158, 0.0009855971642177713, 0.0013315663399857541, 0.0007696694149945935, 0.0007714572708809892, 0.000928962078591653, 0.0006037894340978568, 0.0005976354570573294, 0.001362153397577389, 0.0005207659092110767, 0.0007545925522496591, 0.0008257374752232878]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,2.0,0.0,13.0,16.0,6.170010566581453,10.585260685388993,7.3278621162427,0.7515185001131629,0.9518704066563511,0.5335276747156387,0.4984791870146822,"[3.6904562717279537, 3.2391001255350944, 1.8048318047375993, 1.6194708657290144, 1.4218011693119186, 1.30020541449014, 1.213986469250193, 1.1775547407702485]",0.017619605929432906,0.0019466727423204928,0.0,0.0,[],"[0.017619605929432906, 0.0032618491959506336, 0.001207719262605579, 0.0009467240863104994, 0.0006038801628669661, 0.0007627868870302095, 0.0007273989731669154, 0.0005231547408860947, 0.00036206592350905375, 0.0006249409900922262, 0.0007590444188091956, 0.0006977646363103485, 0.0009574641657406236, 0.0006389898772436293, 0.0008044353420804027, 0.0006489392850926024]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,3.0,0.0,14.0,16.0,6.503932056439936,11.325176515214077,7.013253750057144,0.7354288474281382,0.9645668766932582,0.5391008195190192,0.5143648049505735,"[3.60334591058214, 2.70927110369334, 1.7520192812276114, 1.5981047069562442, 1.3803315681097468, 1.2503235564630517, 1.2051744431205103, 1.1474958271470197]",0.008878380419554929,0.0016290822900894917,0.0,0.0,[],"[0.008878380419554929, 0.007629862183071827, 0.0012316652664375496, 0.0010425197425143725, 0.0007113441349631788, 0.000655670400355764, 0.0005846493219694295, 0.0004956829580177421, 0.0003690164787927696, 0.0007100852620242587, 0.0007152864488359688, 0.0007549261143589626, 0.0006241322474796017, 0.0006400273955372359, 0.0005972599153548377, 0.0004248083521634377]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,4.0,0.0,13.0,16.0,5.729211935758275,10.982463554029836,7.422296800514647,0.7281006387320517,0.9522740819479033,0.5537586411837905,0.5214397005099728,"[4.3380741070117566, 2.871646948235073, 1.7642919192916988, 1.6385513076624452, 1.5500251874853874, 1.3833023946717016, 1.3262820149448344, 1.2822509762942487]",0.013615070319996146,0.0014452340801821295,0.0,0.0,[],"[0.013615070319996146, 0.0025616512195760282, 0.0007043924684986824, 0.0006260406939255458, 0.00041654591204735034, 0.0005464073273613149, 0.0005499577406328655, 0.0006177714332436293, 0.0002386826824632165, 0.00038166353266074783, 0.0006836140031322086, 0.0003076609812180319, 0.0004181880193345862, 0.0005458858162638849, 0.0005668826840646516, 0.00034333044849518216]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,5.0,1.0,9.0,16.0,2.1735080647402563,4.602349040067223,11.395651219975816,0.8808342427071706,0.9556480167899116,0.3977844929559644,0.3452039358014646,"[8.974874259483364, 3.250089600062718, 2.2177462534693513, 1.7212938216745877, 1.6288701404414543, 1.531552791788085, 1.4055125499735994, 1.3185903462072894]",0.0789130679391795,0.005404226671815872,0.0789130679391795,0.0789130679391795,[0],"[0.0789130679391795, 0.0011245890317842224, 0.0012038613024045336, 0.00043901023661260694, 0.000655642582497877, 0.0003711704912180262, 0.00032569112998436536, 0.0003795891377800527, 0.0006865145427097358, 0.0002081499657874912, 0.00039346374594814243, 0.00020139385050171781, 0.00026173247969438223, 0.00042838787472568665, 0.00045869773002533184, 0.0004166647082002561]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,6.0,1.0,9.0,16.0,2.0609313654530794,4.310529646520698,12.065229065626172,0.8899022415100463,0.9597748730608436,0.3819609785280713,0.3318098227749547,"[9.479465149719342, 3.264492918671512, 2.207147292518873, 1.7447130280973664, 1.6522858174518578, 1.5463161979058722, 1.4381249317456786, 1.3396936960814714]",0.07474020439215492,0.005105407531315983,0.07474020439215492,0.07474020439215492,[0],"[0.07474020439215492, 0.0009764675057126531, 0.0011139427829830499, 0.00028261372849871987, 0.0005352237278630025, 0.0003891704668373947, 0.00023887107005787463, 0.0006051750126333463, 0.0006726314173873646, 0.00016630729908458954, 0.00029697562339193366, 0.00020624154573701276, 0.00026692193105992576, 0.0003647542905368996, 0.00047070680274496625, 0.0003603129043720689]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,7.0,0.0,12.0,16.0,3.866494977385949,8.35874061100767,10.272525476862358,0.7973644060755891,0.9515309343882477,0.4912057630351522,0.45015063470398586,"[6.710207482949899, 3.2928680602410885, 2.34663050710314, 1.9232706266965403, 1.8458817864693917, 1.7790091805641157, 1.6570250755645457, 1.5235250188461527]",0.0036685135613759344,0.0006038593562416174,0.0,0.0,[],"[0.0036685135613759344, 0.001048109894549311, 0.000869704249736392, 0.000254129825550946, 0.0003802791056663211, 0.00048371382807429553, 0.00021823887554305016, 0.0005261658734759576, 0.0004845239013942938, 0.00023102863530946106, 0.00022300421231168533, 0.00023141594804586797, 0.00022142705916726384, 0.000265143503315022, 0.0003706735230072923, 0.00018567770334278248]"
2b,dx3,model_dx3.pt,2,3,8,4,causal,0.95,0.001,8,0.05,0,8.0,0.0,12.0,16.0,3.730515229529033,8.174971708579479,11.080751021934448,0.8053358320890035,0.9559225879899694,0.47975127638017645,0.4412076244932633,"[7.342736830945351, 3.369076358429352, 2.6393300769475236, 2.0602222774207792, 2.008689748905471, 1.9076555156604986, 1.7429932509000112, 1.6945260447209907]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,0.0,3.0,2.0,12.0,2.0355041926382023,2.2214148994410743,2079.8513764070008,0.999988832379104,0.9607156562101824,0.19822984815121827,0.003341799050813039,"[1248.4702341869352, 980.5135621189536, 310.2727120711823, 2.6120740553299258, 2.2785637187035177, 1.969296358915642, 1.8427549200969455, 1.8140768218153858]",1.8446837569738754,0.2555620950411048,0.18475626504502576,3.0470666902073784,"[0, 1, 2]","[1.0176266681884774, 0.18475626504502576, 1.8446837569738754, 0.0015195908511969841, 0.00263515979292612, 0.0025535958592919476, 0.0009400781361504552, 0.0019671411637812854, 0.0007710319655829921, 0.00272513438582193, 0.0030754869433253468, 0.003491231187802322]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,1.0,1.0,14.0,16.0,6.905214964641079,11.479285760538366,7.802204298057108,0.6714951672660029,0.9587650089585443,0.5968198471402901,0.5731534111684068,"[3.455525022686524, 2.2720302122871683, 1.7728037571404403, 1.5891231223564783, 1.506937400873981, 1.3422261682698307, 1.2491534287253903, 1.2248477519489391]",0.10183213580842443,0.009838891276353314,0.10183213580842443,0.10183213580842443,[0],"[0.10183213580842443, 0.0030666273046154905, 0.004481959837772335, 0.004129028933863478, 0.012746883704984478, 0.0016091637169921796, 0.0006202212955945079, 0.0025982996378186196, 0.006927438963203267, 0.00377829462149188, 0.003334792683717571, 0.004653602444197783, 0.001384595311317152, 0.0020093503277964797, 0.003294869184305833, 0.0009549966455575224]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,2.0,1.0,14.0,16.0,5.383411558168235,9.59556780313226,7.08608640774297,0.7396927485460213,0.9691640615360331,0.5320868082656692,0.5102031472403504,"[3.559095650402479, 2.1153872949708146, 1.646426900248249, 1.354625184320485, 1.2971295924915318, 1.230341696488914, 1.1627173864125078, 1.158366857666154]",0.06393896793920767,0.005102172544654001,0.06393896793920767,0.06393896793920767,[0],"[0.06393896793920767, 0.0022626605784213873, 0.0012279951520568285, 0.0015573062397185654, 0.0012015159091945651, 0.0014114031109597233, 0.0006868435638361251, 0.000591201745452341, 0.0016065259608115828, 0.001677634645395483, 0.0007135772530510699, 0.0008771510508521789, 0.0007325242886896727, 0.0010792629212210364, 0.0008326884997635252, 0.0012375018558322764]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,3.0,0.0,14.0,16.0,9.768746142489952,13.333958173453409,5.758078669710501,0.6298428047298196,0.9502258733002601,0.6336458560060684,0.608405453024667,"[2.101223731313307, 1.6287047034022757, 1.3443603261546144, 1.2948564031085201, 1.2261279097522282, 1.1471730058314549, 1.1377812243752896, 1.0176676590164482]",0.00224852026879043,0.001056349952380498,0.0,0.0,[],"[0.00224852026879043, 0.0013066994373519085, 0.0014540699869777082, 0.0009826541403399297, 0.0010176581182851667, 0.0006387618879222897, 0.0009109916599078278, 0.0014427312368029107, 0.0019073798758789944, 0.000588021602837985, 0.000781540322770377, 0.0008008196273095804, 0.0003638187489296616, 0.0008736381643149633, 0.0008824837250788107, 0.0007018104345894245]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,4.0,0.0,14.0,16.0,10.873251914601761,14.494012781272007,5.924022369673358,0.6258226717129142,0.954152277526271,0.6347203104182908,0.6117003582531706,"[2.083328368702877, 1.9110814519425863, 1.4911844395634632, 1.4231210465615043, 1.2997573826703277, 1.224107367758357, 1.1452387442126335, 1.1244160015513887]",0.002463251066165099,0.0011782599429765474,0.0,0.0,[],"[0.0023540513591940055, 0.0013708343148522866, 0.0012613832756755775, 0.002463251066165099, 0.0009634028792320918, 0.000534333378551431, 0.0009654688636494441, 0.0005243367799564192, 0.0015044756092143993, 0.0017410586679450818, 0.0016643031266721836, 0.0005133963723094832, 0.0005184970074331799, 0.0006266538165488636, 0.0012819277196358468, 0.0005647848505893659]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,5.0,0.0,14.0,16.0,11.411974859586877,15.135818170398508,6.002433348695922,0.6167856784864836,0.953803289777688,0.6416445984902969,0.6190430691910608,"[2.0923253567466227, 1.924679349989563, 1.694394852444218, 1.4368062903946477, 1.3050765384860175, 1.236509098909893, 1.1547792772834014, 1.1280287949577616]",0.0034662006298840043,0.0010750668808734787,0.0,0.0,[],"[0.0034662006298840043, 0.001682873196346057, 0.0016320667483245186, 0.000998651002239055, 0.0008116727813634926, 0.00040987072951934067, 0.0009421439104421132, 0.0003985731336154933, 0.0006579303307097084, 0.0007543753673268803, 0.0009515688472584051, 0.0017087424144320298, 0.000647202543186098, 0.0006672287184158422, 0.00044760265019856406, 0.0010243670907140593]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,6.0,1.0,5.0,16.0,1.8559560266068265,3.7866189864908124,13.545896463526294,0.915209389036052,0.9522145569975237,0.3585028550221753,0.2911882740838693,"[8.867781947251427, 2.083223270517614, 1.956530287332029, 1.7606710586279657, 1.6820995346732652, 1.3484472110519432, 1.2927204088328352, 1.2504783070450944]",0.15442246112999072,0.010399371666053701,0.15442246112999072,0.15442246112999072,[0],"[0.15442246112999072, 0.0013023183050988028, 0.0017350715013228722, 0.0009440738660295633, 0.0005137991626553463, 0.0007653477475869609, 0.00042492730647292963, 0.00042896910346185455, 0.0006600100378775281, 0.0005866667583576683, 0.0004469538544445017, 0.0006716507322089947, 0.0009864663344787074, 0.001600792083098227, 0.0004791277246342862, 0.0004213110091402629]"
